timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
355.0,15,19,0.0,1.947,5.0,0.68,101.16,45.7,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
356.0,15,20,0.0,2.022,5.0,0.68,103.18,45.7,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
357.0,15,21,0.0,1.479,5.0,0.68,104.66,45.7,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
358.0,15,22,0.0,0.649,5.0,0.68,105.31,45.7,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
359.0,15,23,0.0,0.518,5.0,0.68,105.83,45.7,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
360.0,16,0,0.0,0.522,5.0,0.68,106.35,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
361.0,16,1,0.452,0.607,5.0,0.68,106.55,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
362.0,16,2,0.873,0.501,7.76,1.05,106.59,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
363.0,16,3,1.235,0.591,12.53,1.69,106.63,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
364.0,16,4,1.513,0.532,19.79,2.67,106.67,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
365.0,16,5,1.687,0.634,27.59,3.73,106.72,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
366.0,16,6,1.747,0.607,36.03,4.86,106.76,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
367.0,16,7,1.687,0.628,43.88,5.92,106.81,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
368.0,16,8,1.513,0.51,51.3,6.93,106.84,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
369.0,16,9,1.235,0.527,56.55,7.63,106.88,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
370.0,16,10,0.873,0.533,59.07,7.97,106.93,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
371.0,16,11,0.452,0.586,58.08,7.84,106.98,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
372.0,16,12,0.0,0.596,53.66,7.24,107.04,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
373.0,16,13,0.0,0.509,49.9,6.74,107.09,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
374.0,16,14,0.0,0.596,45.48,6.14,107.15,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
375.0,16,15,0.0,0.6,41.04,5.54,107.21,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
376.0,16,16,0.0,0.648,36.23,4.89,107.28,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
377.0,16,17,0.0,0.55,32.16,4.34,107.33,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
378.0,16,18,0.0,1.844,18.5,2.5,107.52,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
379.0,16,19,0.0,0.556,14.38,1.94,107.57,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
380.0,16,20,0.0,1.439,5.0,0.68,107.87,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
381.0,16,21,0.0,1.64,5.0,0.68,109.51,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
382.0,16,22,0.0,0.514,5.0,0.68,110.03,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
383.0,16,23,0.0,0.513,5.0,0.68,110.54,45.7,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
384.0,17,0,0.0,0.644,5.0,0.68,111.18,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
385.0,17,1,0.183,0.582,5.0,0.68,111.6,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
386.0,17,2,0.353,0.575,5.0,0.68,111.85,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
387.0,17,3,0.499,0.626,5.0,0.68,112.02,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
388.0,17,4,0.612,0.627,5.0,0.68,112.1,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
389.0,17,5,0.682,0.55,5.98,0.81,112.14,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
390.0,17,6,0.706,0.616,6.65,0.9,112.2,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
391.0,17,7,0.682,0.502,7.98,1.08,112.24,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
392.0,17,8,0.612,0.6,8.07,1.09,112.3,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
393.0,17,9,0.499,0.513,7.97,1.08,112.34,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
394.0,17,10,0.353,0.59,6.21,0.84,112.4,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
395.0,17,11,0.183,0.632,5.0,0.68,112.72,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
396.0,17,12,0.0,0.57,5.0,0.68,113.29,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
397.0,17,13,0.0,0.57,5.0,0.68,113.86,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
398.0,17,14,0.0,0.578,5.0,0.68,114.43,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
399.0,17,15,0.0,0.621,5.0,0.68,115.06,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
400.0,17,16,0.0,0.553,5.0,0.68,115.61,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
401.0,17,17,0.0,0.596,5.0,0.68,116.2,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
402.0,17,18,0.0,3.257,5.0,0.68,119.46,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
403.0,17,19,0.0,2.621,5.0,0.68,122.08,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
404.0,17,20,0.0,3.195,5.0,0.68,125.28,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
405.0,17,21,0.0,2.497,5.0,0.68,127.77,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
406.0,17,22,0.0,0.523,5.0,0.68,128.3,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
407.0,17,23,0.0,0.565,5.0,0.68,128.86,45.7,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
408.0,18,0,0.0,0.565,5.0,0.68,129.43,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
409.0,18,1,0.501,0.569,5.0,0.68,129.54,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
410.0,18,2,0.967,0.568,7.96,1.07,129.59,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
411.0,18,3,1.368,0.573,13.85,1.87,129.63,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
412.0,18,4,1.676,0.587,21.91,2.96,129.67,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
413.0,18,5,1.869,0.596,31.34,4.23,129.71,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
414.0,18,6,1.935,0.53,41.75,5.64,129.75,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
415.0,18,7,1.869,0.602,51.14,6.9,129.79,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
416.0,18,8,1.676,0.632,58.87,7.95,129.84,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
417.0,18,9,1.368,0.543,64.98,8.77,129.88,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
418.0,18,10,0.967,0.577,67.87,9.16,129.92,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
419.0,18,11,0.501,0.62,66.99,9.04,129.98,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
420.0,18,12,0.0,0.589,62.63,8.46,130.04,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
421.0,18,13,0.0,0.53,58.71,7.93,130.09,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
422.0,18,14,0.0,0.563,54.53,7.36,130.15,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
423.0,18,15,0.0,0.647,49.74,6.72,130.21,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
424.0,18,16,0.0,0.585,45.41,6.13,130.27,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
425.0,18,17,0.0,0.645,40.63,5.49,130.34,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
426.0,18,18,0.0,1.212,31.66,4.27,130.46,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
427.0,18,19,0.0,2.251,14.98,2.02,130.68,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
428.0,18,20,0.0,3.542,5.0,0.68,133.01,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
429.0,18,21,0.0,3.218,5.0,0.68,136.23,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
430.0,18,22,0.0,0.621,5.0,0.68,136.85,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
431.0,18,23,0.0,0.629,5.0,0.68,137.48,45.7,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
432.0,19,0,0.0,0.609,5.0,0.68,138.09,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
433.0,19,1,0.931,0.639,7.16,0.97,138.14,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
434.0,19,2,1.799,0.61,15.97,2.16,138.19,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
435.0,19,3,2.544,0.618,30.24,4.08,138.22,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
436.0,19,4,3.116,0.504,49.59,6.69,138.24,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
437.0,19,5,3.476,0.576,71.07,9.59,138.27,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
438.0,19,6,3.598,0.501,94.01,12.69,138.28,45.7,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
439.0,19,7,3.476,0.538,100.0,13.5,138.28,47.83,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
440.0,19,8,3.116,0.632,100.0,13.5,138.28,50.31,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
441.0,19,9,2.544,0.579,100.0,13.5,138.28,52.28,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
442.0,19,10,1.799,0.64,100.0,13.5,138.28,53.43,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
443.0,19,11,0.931,0.576,100.0,13.5,138.28,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
444.0,19,12,0.0,0.504,96.27,13.0,138.33,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
445.0,19,13,0.0,0.585,91.94,12.41,138.39,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
446.0,19,14,0.0,0.625,87.31,11.79,138.45,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
447.0,19,15,0.0,0.554,83.21,11.23,138.51,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
448.0,19,16,0.0,0.504,79.47,10.73,138.56,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
449.0,19,17,0.0,0.528,75.57,10.2,138.61,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
450.0,19,18,0.0,3.307,51.07,6.89,138.94,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
451.0,19,19,0.0,2.645,31.48,4.25,139.2,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
452.0,19,20,0.0,1.294,21.89,2.96,139.33,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
453.0,19,21,0.0,2.873,5.0,0.68,140.16,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
454.0,19,22,0.0,0.592,5.0,0.68,140.75,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
455.0,19,23,0.0,0.584,5.0,0.68,141.33,53.79,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
456.0,20,0,0.0,0.633,5.0,0.68,141.96,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
457.0,20,1,0.354,0.524,5.0,0.68,142.17,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
458.0,20,2,0.684,0.6,5.63,0.76,142.22,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
459.0,20,3,0.968,0.598,8.37,1.13,142.27,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
460.0,20,4,1.185,0.512,13.35,1.8,142.31,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
461.0,20,5,1.322,0.636,18.43,2.49,142.36,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
462.0,20,6,1.369,0.555,24.46,3.3,142.4,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
463.0,20,7,1.322,0.63,29.59,3.99,142.45,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
464.0,20,8,1.185,0.593,33.97,4.59,142.5,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
465.0,20,9,0.968,0.56,36.99,4.99,142.54,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
466.0,20,10,0.684,0.614,37.52,5.06,142.6,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
467.0,20,11,0.354,0.588,35.79,4.83,142.65,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
468.0,20,12,0.0,0.55,31.71,4.28,142.71,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
469.0,20,13,0.0,0.517,27.89,3.76,142.76,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
470.0,20,14,0.0,0.639,23.15,3.13,142.83,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
471.0,20,15,0.0,0.529,19.23,2.6,142.88,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
472.0,20,16,0.0,0.547,15.18,2.05,142.93,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
473.0,20,17,0.0,0.568,10.97,1.48,142.99,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
474.0,20,18,0.0,1.274,5.0,0.68,143.54,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
475.0,20,19,0.0,1.089,5.0,0.68,144.63,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
476.0,20,20,0.0,1.373,5.0,0.68,146.0,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
477.0,20,21,0.0,3.562,5.0,0.68,149.56,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
478.0,20,22,0.0,0.649,5.0,0.68,150.21,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
479.0,20,23,0.0,0.627,5.0,0.68,150.84,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
480.0,21,0,0.0,0.588,5.0,0.68,151.43,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
481.0,21,1,0.345,0.593,5.0,0.68,151.71,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
482.0,21,2,0.666,0.508,6.17,0.83,151.75,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
483.0,21,3,0.942,0.634,8.45,1.14,151.8,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
484.0,21,4,1.153,0.506,13.25,1.79,151.84,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
485.0,21,5,1.287,0.553,18.69,2.52,151.89,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
486.0,21,6,1.332,0.575,24.29,3.28,151.93,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
487.0,21,7,1.287,0.578,29.54,3.99,151.97,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
488.0,21,8,1.153,0.575,33.82,4.57,152.02,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
489.0,21,9,0.942,0.595,36.39,4.91,152.07,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
490.0,21,10,0.666,0.59,36.95,4.99,152.12,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
491.0,21,11,0.345,0.647,34.71,4.69,152.18,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
492.0,21,12,0.0,0.64,29.97,4.05,152.25,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
493.0,21,13,0.0,0.504,26.24,3.54,152.3,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
494.0,21,14,0.0,0.601,21.78,2.94,152.36,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
495.0,21,15,0.0,0.572,17.55,2.37,152.42,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
496.0,21,16,0.0,0.514,13.74,1.85,152.47,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
497.0,21,17,0.0,0.517,9.9,1.34,152.52,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
498.0,21,18,0.0,2.697,5.0,0.68,154.62,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
499.0,21,19,0.0,2.695,5.0,0.68,157.31,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
500.0,21,20,0.0,2.726,5.0,0.68,160.04,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
501.0,21,21,0.0,3.571,5.0,0.68,163.61,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
502.0,21,22,0.0,0.555,5.0,0.68,164.17,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
503.0,21,23,0.0,0.613,5.0,0.68,164.78,53.79,0.73,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
504.0,22,0,0.0,0.641,5.0,0.68,165.42,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
505.0,22,1,0.203,0.545,5.0,0.68,165.78,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
506.0,22,2,0.392,0.636,5.0,0.68,166.06,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
507.0,22,3,0.555,0.643,5.0,0.68,166.2,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
508.0,22,4,0.679,0.601,5.58,0.75,166.25,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
509.0,22,5,0.758,0.596,6.78,0.92,166.3,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
510.0,22,6,0.784,0.602,8.13,1.1,166.36,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
511.0,22,7,0.758,0.637,9.02,1.22,166.41,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
512.0,22,8,0.679,0.558,9.92,1.34,166.46,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
513.0,22,9,0.555,0.511,10.24,1.38,166.51,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
514.0,22,10,0.392,0.631,8.47,1.14,166.57,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
515.0,22,11,0.203,0.637,5.25,0.71,166.63,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
516.0,22,12,0.0,0.578,5.0,0.68,167.18,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
517.0,22,13,0.0,0.534,5.0,0.68,167.71,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
518.0,22,14,0.0,0.59,5.0,0.68,168.3,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
519.0,22,15,0.0,0.525,5.0,0.68,168.82,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
520.0,22,16,0.0,0.521,5.0,0.68,169.35,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
521.0,22,17,0.0,0.537,5.0,0.68,169.88,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
522.0,22,18,0.0,1.292,5.0,0.68,171.17,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
523.0,22,19,0.0,3.349,5.0,0.68,174.52,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
524.0,22,20,0.0,2.288,5.0,0.68,176.81,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
525.0,22,21,0.0,2.929,5.0,0.68,179.74,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
526.0,22,22,0.0,0.649,5.0,0.68,180.39,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
527.0,22,23,0.0,0.593,5.0,0.68,180.98,53.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
528.0,23,0,0.0,0.587,5.0,0.68,181.57,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
529.0,23,1,0.43,0.537,5.0,0.68,181.71,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
530.0,23,2,0.831,0.598,6.72,0.91,181.77,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
531.0,23,3,1.175,0.574,11.17,1.51,181.81,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
532.0,23,4,1.439,0.645,17.05,2.3,181.86,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
